,ISIN,Ticker Symbol,Shares,Exchange rate,Result,Total amount,Withholding tax,Currency (Withholding tax),Charge amount (GBP),Stamp duty (GBP),Stamp duty reserve tax (GBP),Transaction fee (GBP),Notes,Order ID,French transaction tax,Execution_Price,Trading day,Trading time,Type,Price
1663,US44852D1081,HUYA,8.0,1.37338,30.69,160.65,,,,,,,,EOF991780073,,27.58,2021-05-02,17:59:00,Sell,20.081841879159445
1664,US46265G1076,IQST,700.0,1.3725,,377.16,,,,,,,,EOF992895360,,0.74,2021-05-02,18:33:00,Buy,0.5391621129326047
1665,KYG8990Y1035,PACE,5.0,1.37258,,40.94,,,,,,,,EOF992899514,,11.24,2021-05-02,18:42:00,Buy,8.18895802066182
1666,US63008G2030,NNDM,18.0,1.37264,,194.6,,,,,,,,EOF992902614,,14.84,2021-05-02,18:48:00,Buy,10.811283366359715
1667,KYG8990Y1035,PACE,15.0,1.37284,,123.14,,,,,,,,EOF992903358,,11.27,2021-05-02,18:49:00,Buy,8.209259636956965
1668,US45166V1061,IDEX,50.0,1.37263,,179.22,,,,,,,,EOF992931709,,4.92,2021-05-02,19:49:00,Buy,3.5843599513343
1669,US87663X1028,TTCF,30.0,1.37322,41.09,535.02,,,,,,,,EOF994096659,,24.49,2021-05-02,20:17:00,Sell,17.833996009379412
1670,IM00B3NTV894,BPC,21000.0,100.0,-422.29,126.0,,,,,,,,EOF996016482,,0.6,2021-08-02,08:16:00,Sell,0.006
1671,IM00B3NTV894,BPC,10500.0,100.0,-211.15,63.0,,,,,,,,EOF996016483,,0.6,2021-08-02,08:16:00,Sell,0.006
1672,IM00B3NTV894,BPC,14000.0,100.0,-281.53,84.0,,,,,,,,EOF996016949,,0.6,2021-08-02,08:17:00,Sell,0.006
1673,IM00B3NTV894,BPC,3500.0,100.0,-70.38,21.0,,,,,,,,EOF996017221,,0.6,2021-08-02,08:18:00,Sell,0.006
1674,IM00B3NTV894,BPC,5335.12473,100.0,-107.29,32.01,,,,,,,,EOF996017301,,0.6,2021-08-02,08:18:00,Sell,0.006
1675,IM00B3NTV894,BPC,21000.0,100.0,-422.29,126.0,,,,,,,,EOF996017390,,0.6,2021-08-02,08:18:00,Sell,0.006
1676,IM00B3NTV894,BPC,10500.0,100.0,-211.15,63.0,,,,,,,,EOF996017397,,0.6,2021-08-02,08:19:00,Sell,0.006
1677,US8676524064,SPWR,10.0,1.37142,,327.76,,,,,,,,EOF999456918,,44.95,2021-08-02,14:33:00,Buy,32.77624651820741
1678,US09354A1007,BLNK,6.0,1.37227,80.51,249.57,,,,,,,,EOF999475306,,57.08,2021-08-02,14:39:00,Sell,41.595312875746025
1679,XS2193972598,3LTS,6.0,1.37192,-2.04,538.89,,,,,,,,EOF1000736135,,123.22,2021-08-02,14:44:00,Sell,89.815732695784
1680,US62914V1061,NIO,2.0,1.3732,,83.35,,,,,,,,EOF1001633164,,57.23,2021-08-02,15:03:00,Buy,41.676376347218174
1681,US98138J2069,WKHS,15.0,1.3736,,418.9,,,,,,,,EOF1001633981,,38.36,2021-08-02,15:04:00,Buy,27.92661619103087
1682,US48138M1053,JMIA,5.0,1.37376,,231.85,,,,,,,,EOF1001635363,,63.7,2021-08-02,15:05:00,Buy,46.36908921500116
1683,US86803X2045,SUNW,8.0,1.37339,,119.41,,,,,,,,EOF1001636622,,20.5,2021-08-02,15:05:00,Buy,14.926568563918478
1684,US8676524064,SPWR,5.0,1.37327,,167.41,,,,,,,,EOF1001637538,,45.98,2021-08-02,15:06:00,Buy,33.48212660292586
1685,US98422D1054,XPEV,7.0,1.37316,,236.33,,,,,,,,EOF1001639190,,46.36,2021-08-02,15:07:00,Buy,33.761542718983954
1686,US73102V1052,POLA,10.0,1.37307,,139.39,,,,,,,,EOF1001640220,,19.14,2021-08-02,15:08:00,Buy,13.939566081845792
1687,US92836Y3009,VISL,15.0,1.37336,17.99,49.37,,,,,,,,EOF1001640877,,4.52,2021-08-02,15:08:00,Sell,3.2911982291605986
1688,US00835Q1031,AEVA,50.0,1.3739,,679.08,,,,,,,,EOF1004998563,,18.66,2021-08-02,17:26:00,Buy,13.581774510517507
1689,US46183W1018,INVU,100.0,1.37744,,11.62,,,,,,,,EOF1010030144,,0.16,2021-09-02,13:51:00,Buy,0.11615750958299455
1690,US5657881067,MARA,1.0,1.37762,,25.83,,,,,,,,EOF1011086936,,35.58,2021-09-02,14:30:00,Buy,25.827151173763443
1691,US18914F1030,CLOV,1.0,1.37744,,9.18,,,,,,,,EOF1011089252,,12.65,2021-09-02,14:30:00,Buy,9.183703101405506
1692,US0008991046,ADMA,5.0,1.37742,,10.71,,,,,,,,EOF1011089569,,2.95,2021-09-02,14:30:00,Buy,2.1416851795385576
1693,US69269L1044,OZON,1.0,1.37754,,49.34,,,,,,,,EOF1011099691,,67.97,2021-09-02,14:30:00,Buy,49.341579917824525
1694,CA98980M1095,ZOM,1.0,1.37905,,1.74,,,,,,,,EOF1011121170,,2.4,2021-09-02,14:35:00,Buy,1.7403284870019213
1695,US00835Q1031,AEVA,30.0,1.37941,41.66,449.11,,,,,,,,EOF1011122190,,20.65,2021-09-02,14:35:00,Sell,14.970168405332714
1696,KYG8990Y1035,PACE,25.0,1.37863,,209.45,,,,,,,,EOF1012493707,,11.55,2021-09-02,14:44:00,Buy,8.377882390489109
1697,US63910B1026,NLS,17.0,1.37855,83.36,329.75,,,,,,,,EOF1012516175,,26.74,2021-09-02,14:52:00,Sell,19.39719270247724
1698,US12619F1049,CPSH,5.0,1.37861,28.85,75.87,,,,,,,,EOF1012517627,,20.92,2021-09-02,14:53:00,Sell,15.174704956441635
1699,US0909112072,BIOL,50.0,1.37878,13.92,52.58,,,,,,,,EOF1012519433,,1.45,2021-09-02,14:54:00,Sell,1.0516543611018436
1700,US46265G1076,IQST,300.0,1.37918,,184.89,,,,,,,,EOF1014351202,,0.85,2021-09-02,15:41:00,Buy,0.6163082411287866
1701,KYG653051071,NGAC,20.0,1.37918,,191.42,,,,,,,,EOF1014360863,,13.2,2021-09-02,15:47:00,Buy,9.570904450470568
1702,US82837P4081,SI,1.0,1.37886,,111.6,,,,,,,,EOF1015317404,,153.88,2021-09-02,16:33:00,Buy,111.5994372162511
1703,KYG653051071,NGAC,10.0,1.37952,,97.93,,,,,,,,EOF1016945514,,13.51,2021-09-02,18:01:00,Buy,9.79326142426351
1704,US69269L1044,OZON,2.0,1.37915,,92.48,,,,,,,,EOF1016950951,,63.77,2021-09-02,18:09:00,Buy,46.23862524018417
1705,US8522341036,SQ,2.5,1.37962,61.64,474.44,,,,,,,,EOF1016951855,,261.82,2021-09-02,18:11:00,Sell,189.77689508705294
1706,US52567D1072,LMND,3.0,1.37963,69.65,338.48,,,,,,,,EOF1016952015,,155.66,2021-09-02,18:11:00,Sell,112.82735226111349
1707,US90069K1043,THCB,20.0,1.37954,,289.23,,,,,,,,EOF1016955029,,19.95,2021-09-02,18:15:00,Buy,14.461342186525943
1708,KYG372881006,FTOC,12.0,1.37935,,116.75,,,,,,,,EOF1016956126,,13.42,2021-09-02,18:17:00,Buy,9.729220284916808
1709,US8676524064,SPWR,5.0,1.37939,,178.7,,,,,,,,EOF1016974933,,49.3,2021-09-02,18:45:00,Buy,35.74043598982159
1710,KYG653051071,NGAC,10.0,1.38062,,95.25,,,,,,,,EOF1017859324,,13.15,2021-09-02,19:45:00,Buy,9.524706291376338
1711,US64822P1066,NPA,1.0,1.38092,,16.36,,,,,,,,EOF1018888504,,22.59,2021-09-02,20:27:00,Buy,16.35865944442835
1712,US4330001060,HIMS,1.0,1.38121,,16.93,,,,,,,,EOF1018893894,,23.38,2021-09-02,20:37:00,Buy,16.927187031660644
1713,US4350631028,HOL,5.0,1.38115,,72.04,,,,,,,,EOF1018894768,,19.9,2021-09-02,20:38:00,Buy,14.408282952611952
1715,CA92837C1095,ABEPF,1500.0,1.38296,,314.65,,,,,,,,EOF1020574649,,0.29,2021-10-02,13:25:00,Buy,0.2096951466419853
1716,US0008991046,ADMA,50.0,1.38474,,110.85,,,,,,,,EOF1024007176,,3.07,2021-10-02,14:56:00,Buy,2.2170226901801056
1717,CA92837C1095,ABEPF,500.0,1.38597,43.03,147.91,,,,,,,,EOF1024992551,,0.41,2021-10-02,15:15:00,Sell,0.2958216988823712
1718,US37519D1072,GIK,20.0,1.38571,,206.25,,,,,,,,EOF1024995062,,14.29,2021-10-02,15:17:00,Buy,10.312403028050602
1719,US69608A1088,PLTR,5.0,1.38491,26.43,129.58,,,,,,,,EOF1025005312,,35.89,2021-10-02,15:23:00,Sell,25.91504141063318
1720,US82837P4081,SI,1.0,1.38502,,101.07,,,,,,,,EOF1025016668,,139.98,2021-10-02,15:28:00,Buy,101.06713260458332
1721,US00835Q1031,AEVA,20.0,1.38548,0.48,272.11,,,,,,,,EOF1025024348,,18.85,2021-10-02,15:32:00,Sell,13.60539307676762
1722,US42226N1090,HCMC,20000.0,1.38445,,56.35,,,,,,,,EOF1026070802,,0.0,2021-10-02,16:03:00,Buy,0.0
1723,US52567D1072,LMND,4.0,1.3848,89.21,447.66,,,,,,,,EOF1027110343,,154.98,2021-10-02,16:41:00,Sell,111.91507798960137
1724,US88160R1014,TSLA,1.0,1.38426,,589.44,,,,,,,,EOF1027110474,,815.95,2021-10-02,16:41:00,Buy,589.4485140074842
1725,US8522341036,SQ,2.0,1.38491,42.0,372.24,,,,,,,,EOF1027114193,,257.76,2021-10-02,16:47:00,Sell,186.120397715375
1726,US88160R1014,TSLA,0.5,1.38441,,293.8,,,,,,,,EOF1027114605,,813.48,2021-10-02,16:48:00,Buy,587.6004940732876
1727,US6549022043,NOK,155.0,1.38477,-145.06,463.39,,,,,,,,EOF1027115086,,4.14,2021-10-02,16:49:00,Sell,2.989666153946142
1728,US44852D1081,HUYA,10.0,1.38461,34.64,197.09,,,,,,,,EOF1027115118,,27.29,2021-10-02,16:49:00,Sell,19.709521092582026
1729,US88160R1014,TSLA,1.0,1.38472,,582.79,,,,,,,,EOF1027120338,,807.0,2021-10-02,16:58:00,Buy,582.7893003639725
1730,US46265G1076,IQST,200.0,1.38417,,118.48,,,,,,,,EOF1028242354,,0.82,2021-10-02,17:38:00,Buy,0.5924127816669917
1731,US0547481087,AYRO,20.0,1.38473,,141.98,,,,,,,,EOF1028272045,,9.83,2021-10-02,18:36:00,Buy,7.098856816852383
1732,US15961R1059,CHPT,10.0,1.38426,-6.19,287.95,,,,,,,,EOF1029206859,,39.86,2021-10-02,19:39:00,Sell,28.79516853770245
1733,ES0177542018,IAG,200.0,100.0,,296.3,,,,,,,,EOF1031292417,,148.15,2021-11-02,12:07:00,Buy,1.4815
1734,US77543R1023,ROKU,0.5,1.38267,26.25,169.6,,,,,,,,EOF1032728404,,469.01,2021-11-02,14:36:00,Sell,339.2060289150701
1735,US44852D1081,HUYA,10.0,1.38279,41.42,203.86,,,,,,,,EOF1032728868,,28.19,2021-11-02,14:36:00,Sell,20.386320410185206
1736,US63910B1026,NLS,20.0,1.38277,126.39,416.27,,,,,,,,EOF1033395593,,28.78,2021-11-02,14:40:00,Sell,20.813295052684104
1737,CA92837C1095,ABEPF,500.0,1.38221,,188.65,,,,,,,,EOF1033400214,,0.52,2021-11-02,14:42:00,Buy,0.3762091143892752
1738,US70614W1009,PTON,2.0,1.38213,5.34,211.5,,,,,,,,EOF1033427167,,146.16,2021-11-02,14:51:00,Sell,105.74982092856676
1739,IE00B3VVMM84,VFEM,2.0,1.0,9.43,110.67,,,,,,,,EOF1033429677,,55.34,2021-11-02,14:52:00,Sell,55.34
1740,US4837091010,KNDI,20.0,1.38208,-0.62,134.72,,,,,,,,EOF1034382214,,9.31,2021-11-02,14:53:00,Sell,6.736223662884927
1741,US02083E1055,ALPP,50.0,1.38189,148.68,306.83,,,,,,,,EOF1034384332,,8.48,2021-11-02,14:54:00,Sell,6.1365231675458976
1742,DE0002635299,EXSH,2.0,1.13869,3.86,28.91,,,,,,,,EOF1034391538,,16.46,2021-11-02,14:58:00,Sell,14.455207299616227
1743,IE0005042456,ISF,9.0,100.0,5.23,57.72,,,,,,,,EOF1034391958,,641.3,2021-11-02,14:58:00,Sell,6.412999999999999
1744,CA92837C1095,ABEPF,200.0,1.3813,,82.28,,,,,,,,EOF1034394625,,0.57,2021-11-02,14:59:00,Buy,0.41265474552957354
1745,US0547481087,AYRO,30.0,1.3826,,202.88,,,,,,,,EOF1035435693,,9.35,2021-11-02,15:27:00,Buy,6.762621148560682
1746,US4491091074,HYLN,8.0,1.38306,-142.79,90.7,,,,,,,,EOF1035437387,,15.68,2021-11-02,15:28:00,Sell,11.337179876505719
1747,CA53681G1090,LTMCF,1000.0,1.38261,,524.95,,,,,,,,EOF1035447296,,0.73,2021-11-02,15:36:00,Buy,0.5279869232827769
1748,CA26210W1005,TAKOF,50.0,1.38237,,60.77,,,,,,,,EOF1035457862,,1.68,2021-11-02,15:46:00,Buy,1.215304151565789
1749,CA53681G1090,LTMCF,500.0,1.38246,,256.79,,,,,,,,EOF1035459963,,0.71,2021-11-02,15:48:00,Buy,0.5135772463579416
1750,US42226N1090,HCMC,12000.0,1.38238,,53.82,,,,,,,,EOF1035462612,,0.01,2021-11-02,15:50:00,Buy,0.007233900953428146
1751,US1714391026,CCIV,5.0,1.38261,10.08,118.47,,,,,,,,EOF1035469699,,32.76,2021-11-02,15:57:00,Sell,23.69431726951201
1752,US0547481087,AYRO,10.0,1.38147,,69.78,,,,,,,,EOF1035479073,,9.64,2021-11-02,16:07:00,Buy,6.978074080508445
1753,US37519D1072,GIK,80.0,1.38149,-62.79,795.08,,,,,,,,EOF1036533719,,13.73,2021-11-02,16:12:00,Sell,9.938544614872347
1754,BMG6964L1072,PSFE,30.0,1.38181,9.06,354.1,,,,,,,,EOF1036536161,,16.31,2021-11-02,16:14:00,Sell,11.803359361996222
1755,CA53681G1090,LTMCF,500.0,1.38128,,242.53,,,,,,,,EOF1036556408,,0.67,2021-11-02,16:36:00,Buy,0.485057338121163
1756,US42226N1090,HCMC,50000.0,1.38153,,217.17,,,,,,,,EOF1036563172,,0.01,2021-11-02,16:44:00,Buy,0.007238351682554849
1758,US86803X2045,SUNW,10.0,1.37997,,138.34,,,,,,,,EOF1040960062,,19.09,2021-12-02,14:30:00,Buy,13.833634064508649
1759,US88688T1007,TLRY,5.0,1.37978,,106.79,,,,,,,,EOF1040965930,,29.47,2021-12-02,14:30:00,Buy,21.358477438432214
1760,US63910B1026,NLS,30.0,1.38041,162.84,597.65,,,,,,,,EOF1040978366,,27.5,2021-12-02,14:32:00,Sell,19.921617490455734
1761,US88160R1014,TSLA,1.0,1.38,,573.79,,,,,,,,EOF1040978808,,791.83,2021-12-02,14:32:00,Buy,573.7898550724639
1762,US52567D1072,LMND,2.0,1.38496,61.12,240.34,,,,,,,,EOF1044560964,,166.43,2021-12-02,16:42:00,Sell,120.1695355822551
1763,US8522341036,SQ,1.0,1.38497,30.51,195.63,,,,,,,,EOF1044561070,,270.94,2021-12-02,16:43:00,Sell,195.6287861830942
1764,KYG825141032,IPOD,10.0,1.38538,,109.57,,,,,,,,EOF1044569728,,15.18,2021-12-02,17:02:00,Buy,10.957282478453564
1765,US8522341036,SQ,1.0,1.38594,32.11,197.23,,,,,,,,EOF1044574366,,273.35,2021-12-02,17:10:00,Sell,197.23076035037593
1766,US52567D1072,LMND,1.0,1.38594,30.17,119.78,,,,,,,,EOF1044574425,,166.01,2021-12-02,17:10:00,Sell,119.78152012352626
1767,US4525211078,IMMR,10.600149,1.38588,16.95,116.95,,,,,,,,EOF1044576897,,15.29,2021-12-02,17:15:00,Sell,11.032701243974946
1768,CA98980M1095,ZOM,1.0,1.38586,0.14,1.88,,,,,,,,EOF1044577021,,2.6,2021-12-02,17:15:00,Sell,1.876091380081682
1769,US98880R1095,CNET,30.0,1.38866,,80.15,,,,,,,,EOF1051501007,,3.71,2021-02-16,14:30:00,Buy,2.6716402863191853
1770,US63008G2030,NNDM,20.0,1.38875,,208.82,,,,,,,,EOF1051504631,,14.5,2021-02-16,14:30:00,Buy,10.441044104410441
1771,US02083E1055,ALPP,20.0,1.38885,,115.06,,,,,,,,EOF1051526748,,7.99,2021-02-16,14:31:00,Buy,5.752961082910322
1772,US72919P2020,PLUG,3.0,1.38884,,138.24,,,,,,,,EOF1051527667,,64.0,2021-02-16,14:31:00,Buy,46.08162207309697
1773,US68559A1097,OEG,10.0,1.38833,,65.04,,,,,,,,EOF1055382150,,9.03,2021-02-16,14:32:00,Buy,6.504217297040328
1774,CA2483561072,DNN,160.0,1.38805,,145.24,,,,,,,,EOF1055400151,,1.26,2021-02-16,14:39:00,Buy,0.9077482799610965
1775,US63008G2030,NNDM,10.0,1.3869,,106.5,,,,,,,,EOF1056384971,,14.77,2021-02-16,14:51:00,Buy,10.649650299228496
1776,US98880R1095,CNET,10.0,1.38708,,27.68,,,,,,,,EOF1056386261,,3.84,2021-02-16,14:52:00,Buy,2.768405571416212
1777,US95040Q1040,WELL,2.28,1.38779,20.49,110.58,,,,,,,,EOF1056403548,,67.31,2021-02-16,15:01:00,Sell,48.501574445701436
1778,CA92837C1095,ABEPF,1000.0,1.38786,7.25,290.01,,,,,,,,EOF1056411073,,0.4,2021-02-16,15:05:00,Sell,0.28821350856714656
1779,US42226N1090,HCMC,50000.0,1.3877,40.35,176.53,,,,,,,,EOF1056430430,,0.0,2021-02-16,15:18:00,Sell,0.0
1780,US81727U1051,SENS,20.0,1.38783,,72.34,,,,,,,,EOF1057534693,,5.02,2021-02-16,15:21:00,Buy,3.6171577210465258
1781,US37519D1072,GIK,50.0,1.39094,-33.27,502.9,,,,,,,,EOF1059937795,,13.99,2021-02-16,17:34:00,Sell,10.057946424719972
1782,US09075F1075,BNGO,30.0,1.39053,,318.22,,,,,,,,EOF1059937894,,14.75,2021-02-16,17:35:00,Buy,10.60746621791691
1783,US03820J1007,AGTC,16.0,1.39031,,100.47,,,,,,,,EOF1059941238,,8.73,2021-02-16,17:44:00,Buy,6.279175147988579
1784,US1714391026,CCIV,7.0,1.3907,,201.13,,,,,,,,EOF1059946760,,39.96,2021-02-16,17:56:00,Buy,28.733731214496295
1785,US1714391026,CCIV,7.0,1.39223,10.04,211.17,,,,,,,,EOF1059972739,,42.0,2021-02-16,18:52:00,Sell,30.167429232238923
1786,US1714391026,CCIV,5.0,1.39147,,170.21,,,,,,,,EOF1059975291,,47.37,2021-02-16,18:57:00,Buy,34.04313423932963
1787,US0492841020,ACIC,6.0,1.3852,,71.47,,,,,,,,EOF1063449837,,16.5,2021-02-17,14:30:00,Buy,11.911637308691885
1788,US48669G1058,KZIA,1.0,1.38529,,7.45,,,,,,,,EOF1063454397,,10.32,2021-02-17,14:32:00,Buy,7.449703672155289
1789,US83587W1062,SOS,2.0,1.38561,,19.8,,,,,,,,EOF1066352412,,13.72,2021-02-17,14:52:00,Buy,9.901776113047683
1790,US83587W1062,SOS,2.0,1.38559,,20.67,,,,,,,,EOF1066361169,,14.32,2021-02-17,14:58:00,Buy,10.334947567462235
1791,VGG569811067,LKCO,100.0,1.38288,,151.86,,,,,,,,EOF1068984483,,2.1,2021-02-17,16:17:00,Buy,1.5185699409927107
1792,US76129W1053,RVP,5.0,1.38295,,68.87,,,,,,,,EOF1068985122,,19.05,2021-02-17,16:18:00,Buy,13.774901478723022
1793,GB00BZ15CS02,ARB,20.0,100.0,,55.0,,,,,,,,EOF1068992806,,275.0,2021-02-17,16:25:00,Buy,2.75
1794,US42226N1090,HCMC,10000.0,1.38431,,30.34,,,,,,,,EOF1069003366,,0.0,2021-02-17,16:39:00,Buy,0.0
1795,US5500211090,LULU,2.0,1.38471,-47.26,481.8,,,,,,,,EOF1069016016,,333.58,2021-02-17,17:00:00,Sell,240.9024272230286
1796,US88160R1014,TSLA,0.5,1.38463,,279.61,,,,,,,,EOF1069016156,,774.32,2021-02-17,17:00:00,Buy,559.2252081783581
1797,US87663X1028,TTCF,20.0,1.38503,24.5,353.78,,,,,,,,EOF1069016266,,24.5,2021-02-17,17:00:00,Sell,17.68914752749038
1798,US38286R1059,GHVI,10.0,1.38504,,138.12,,,,,,,,EOF1069024442,,19.13,2021-02-17,17:18:00,Buy,13.811875469300524
1800,US1714391026,CCIV,5.0,1.3858,29.49,199.7,,,,,,,,EOF1070401276,,55.35,2021-02-17,18:29:00,Sell,39.94082840236687
1801,US46265G1076,IQST,200.0,1.38607,58.29,171.71,,,,,,,,EOF1070411756,,1.19,2021-02-17,19:00:00,Sell,0.8585424978536438
1802,US02083E1055,ALPP,20.0,1.3856,,103.2,,,,,,,,EOF1070418683,,7.15,2021-02-17,19:21:00,Buy,5.160219399538106
1803,US7672921050,RIOT,10.0,1.38531,,529.2,,,,,,,,EOF1070426631,,73.31,2021-02-17,19:41:00,Buy,52.91956313027409
1804,US26853E1029,EH,2.0,1.38592,,106.66,,,,,,,,EOF1071652896,,73.91,2021-02-17,20:43:00,Buy,53.329196490417914
1805,US4330001060,HIMS,3.0,1.38588,,45.24,,,,,,,,EOF1071653168,,20.9,2021-02-17,20:44:00,Buy,15.08067076514561
1806,CA50077N1024,KRKNF,10.0,1.39579,,5.44,,,,,,,,EOF1072680410,,0.76,2021-02-18,14:30:00,Buy,0.5444945156506351
1807,CA53681G1090,LTMCF,1000.0,1.39623,-123.6,388.54,,,,,,,,EOF1075794323,,0.54,2021-02-18,14:36:00,Sell,0.3867557637352012
1808,US98880R1095,CNET,30.0,1.3958,,111.33,,,,,,,,EOF1075795644,,5.18,2021-02-18,14:37:00,Buy,3.711133400200602
1809,US62914V1061,NIO,3.0,1.39594,,120.26,,,,,,,,EOF1075796171,,55.96,2021-02-18,14:37:00,Buy,40.087682851698496
1810,US46265G1076,IQST,200.0,1.39604,71.39,184.81,,,,,,,,EOF1075797616,,1.29,2021-02-18,14:38:00,Sell,0.9240422910518323
1811,CA50077N1024,KRKNF,300.0,1.39497,,172.05,,,,,,,,EOF1075802052,,0.8,2021-02-18,14:41:00,Buy,0.5734890356065006
1812,US83587W1062,SOS,8.0,1.39545,,66.79,,,,,,,,EOF1075807831,,11.65,2021-02-18,14:44:00,Buy,8.34856139596546
1813,GB00B0130H42,ITM,10.0,100.0,,54.1,,,,,,,,EOF1075813388,,541.0,2021-02-18,14:46:00,Buy,5.41
1814,US02083E1055,ALPP,10.0,1.39432,,45.47,,,,,,,,EOF1077331230,,6.34,2021-02-18,15:46:00,Buy,4.547019335590108
1815,US38286R1059,GHVI,5.0,1.39553,2.35,71.41,,,,,,,,EOF1078705873,,19.93,2021-02-18,16:19:00,Sell,14.2813124762635
1816,US26853E1029,EH,1.0,1.39515,,47.31,,,,,,,,EOF1078706221,,66.0,2021-02-18,16:19:00,Buy,47.30674121062252
1817,US09354A1007,BLNK,3.0,1.39568,12.99,97.52,,,,,,,,EOF1078707280,,45.37,2021-02-18,16:21:00,Sell,32.507451564828614
1818,US58463J3041,MPW,3.434414,1.39593,3.54,53.54,,,,,,,,EOF1078708788,,21.76,2021-02-18,16:22:00,Sell,15.588174192115654
1819,IE00B3WJKG14,IITU,8.4317032,100.0,2.53,102.53,,,,,,,,EOF1078709590,,1216.0,2021-02-18,16:23:00,Sell,12.16
1820,US17322U2078,CTXR,100.0,1.39723,,108.43,,,,,,,,EOF1080230370,,1.52,2021-02-18,19:39:00,Buy,1.0878667077002355
1821,US0547481087,AYRO,15.0,1.39725,,92.0,,,,,,,,EOF1080230511,,8.57,2021-02-18,19:40:00,Buy,6.133476471640723
1822,US18914F1030,CLOV,5.0,1.39713,,39.08,,,,,,,,EOF1080230654,,10.92,2021-02-18,19:40:00,Buy,7.816022846836014
1823,US83587W1062,SOS,3.0,1.3974,,23.68,,,,,,,,EOF1081693001,,11.03,2021-02-18,20:21:00,Buy,7.893230284814655
1824,US40054A1088,SUPV,10.0,1.39752,,17.17,,,,,,,,EOF1081694048,,2.4,2021-02-18,20:25:00,Buy,1.717327837884252
1825,US7672921050,RIOT,0.2,1.39729,,8.93,,,,,,,,EOF1081696303,,62.41,2021-02-18,20:33:00,Buy,44.665030165534716
1826,US12619F1049,CPSH,5.0,1.39772,34.83,81.85,,,,,,,,EOF1081696564,,22.88,2021-02-18,20:34:00,Sell,16.369516069026698
1827,US7672921050,RIOT,0.8,1.39737,,35.74,,,,,,,,EOF1081696640,,62.42,2021-02-18,20:35:00,Buy,44.66962937518338
1832,AU000000MXC6,MXC,100.0,100.0,,7.0,,,,,,,,EOF1083140227,,7.0,2021-02-19,12:10:00,Buy,0.07
1833,CA53681G1090,LTMCF,1000.0,1.40202,-72.2,439.93,,,,,,,,EOF1085206481,,0.62,2021-02-19,14:56:00,Sell,0.4422190838932397
1834,CA50077N1024,KRKNF,190.0,1.40118,,92.21,,,,,,,,EOF1085228573,,0.68,2021-02-19,15:26:00,Buy,0.4853052427239898
1835,US3743964062,GEVO,10.0,1.40145,,89.19,,,,,,,,EOF1085228653,,12.5,2021-02-19,15:26:00,Buy,8.919333547397338
1836,US76129W1053,RVP,2.0,1.402,,24.66,,,,,,,,EOF1086332231,,17.29,2021-02-19,15:32:00,Buy,12.332382310984308
1837,AU000000MXC6,MXC,3000.0,100.0,,196.5,,,,,,,,EOF1086332274,,6.55,2021-02-19,15:32:00,Buy,0.0655
1838,US86803X2045,SUNW,5.0,1.40183,,59.42,,,,,,,,EOF1086334610,,16.66,2021-02-19,15:35:00,Buy,11.884465306064216
1839,US36467W1099,GME,3.5,1.40222,-397.93,108.83,,,,,,,,EOF1086336300,,43.6,2021-02-19,15:38:00,Sell,31.09355165380611
1840,US69608A1088,PLTR,5.0,1.40176,,102.23,,,,,,,,EOF1086336532,,28.66,2021-02-19,15:38:00,Buy,20.445725373815776
1841,US98880R1095,CNET,5.0,1.40197,,16.98,,,,,,,,EOF1086340922,,4.76,2021-02-19,15:45:00,Buy,3.395222436999365
1842,US17322U2078,CTXR,30.0,1.40134,7.29,39.82,,,,,,,,EOF1086347347,,1.86,2021-02-19,15:56:00,Sell,1.327301011888621
1844,US69608A1088,PLTR,10.0,1.40086,,200.8,,,,,,,,EOF1087847158,,28.13,2021-02-19,17:50:00,Buy,20.080521965078592
1845,US46265G1076,IQST,200.0,1.40099,,207.0,,,,,,,,EOF1087847452,,1.45,2021-02-19,17:51:00,Buy,1.03498240529911
1846,US1714391026,CCIV,10.0,1.40468,,426.57,,,,,,,,EOF1094351515,,59.92,2021-02-22,15:34:00,Buy,42.65740239769912
1848,US8551851046,STPK,3.0,1.40779,,92.57,,,,,,,,EOF1095572031,,43.44,2021-02-22,18:03:00,Buy,30.856874960043754
1849,US81727U1051,SENS,50.0,1.40775,,159.83,,,,,,,,EOF1095572880,,4.5,2021-02-22,18:06:00,Buy,3.1965903036760785
1850,US88160R1014,TSLA,1.0,1.40759,,527.14,,,,,,,,EOF1095576485,,742.0,2021-02-22,18:18:00,Buy,527.1421365596516
1851,US98422D1054,XPEV,8.0,1.40781,,221.51,,,,,,,,EOF1095580130,,38.98,2021-02-22,18:29:00,Buy,27.6883954510907
1852,US81727U1051,SENS,50.0,1.40629,,147.91,,,,,,,,EOF1097835662,,4.16,2021-02-22,20:49:00,Buy,2.958138079627957
1853,US1714391026,CCIV,10.0,1.40671,-177.76,248.81,,,,,,,,EOF1099962971,,35.0,2021-02-23,14:42:00,Sell,24.880750119072164
1855,US88160R1014,TSLA,0.5,1.41048,,245.22,,,,,,,,EOF1103497089,,691.75,2021-02-23,16:13:00,Buy,490.4358799841189
1856,US18914F1030,CLOV,5.0,1.40932,,36.33,,,,,,,,EOF1103521662,,10.24,2021-02-23,17:13:00,Buy,7.265915476967616
1858,US3743964062,GEVO,20.0,1.40918,,142.78,,,,,,,,EOF1103528722,,10.06,2021-02-23,17:38:00,Buy,7.138903475780241
